2014/02/17 04:58:22.199 W M,2014,02,17,05,00,20,44392,41906,356.65,40.1,11.304,22.960,1009,39.7,40.4,11.7
2014/02/17 04:58:23.799 W M,2014,02,17,05,00,22,44392,41904,356.74,40.1,11.332,23.000,1010,39.8,40.6,11.7
2014/02/17 04:58:25.400 W M,2014,02,17,05,00,23,44392,41904,356.82,40.1,11.304,22.960,1009,39.8,40.4,11.7
2014/02/17 04:58:27.013 W M,2014,02,17,05,00,25,44392,41902,356.97,40.1,11.332,23.000,1009,39.8,40.4,11.7
2014/02/17 04:58:27.049 A M,2014,02,17,04,53,37,44392,41720,385.41,40.1,8.128,21.360,1019,39.6,40.5,11.7
2014/02/17 04:58:27.091 A M,2014,02,17,04,53,38,44392,41715,385.51,40.1,8.149,21.400,1019,39.7,40.4,11.7
2014/02/17 04:58:27.132 A M,2014,02,17,04,53,40,44392,41715,385.56,40.1,8.149,21.400,1019,39.8,40.5,11.7
2014/02/17 04:58:27.174 A M,2014,02,17,04,53,42,44392,41717,385.50,40.1,8.028,21.440,1020,39.8,40.5,11.7
2014/02/17 04:58:27.216 A M,2014,02,17,04,53,43,44392,41711,385.70,40.1,8.007,21.400,1020,39.8,40.5,11.7
2014/08/10 01:35:01.744 [pco2a:DLOGP4]:Instrument Stopped [Power Off]
2014/08/10 02:00:03.912 [pco2a:DLOGP4]:Instrument Started [Power On]
2014/02/17 04:58:27.257 A M,2014,02,17,04,53,45,44392,41718,385.57,40.1,8.028,21.440,1019,39.7,40.5,11.7
2014/02/17 04:58:27.299 A M,2014,02,17,04,53,46,44392,41719,385.47,40.1,7.865,21.400,1019,39.8,40.3,11.7
2014/02/17 04:58:27.341 A M,2014,02,17,04,53,48,44392,41718,385.42,40.1,7.885,21.440,1019,39.8,40.5,11.7
2014/02/17 04:58:27.382 A M,2014,02,17,04,53,50,44392,41714,385.59,40.1,7.885,21.440,1019,39.9,40.5,11.7
2014/02/17 05:58:14.496 W M,2014,02,17,06,00,12,44392,41898,357.77,40.1,11.332,23.000,1010,39.8,40.5,11.7
2014/02/17 05:58:15.727 W M,2014,02,17,06,00,14,44392,41901,357.66,40.1,11.332,23.000,1010,39.7,40.4,11.7
2014/02/17 05:58:17.328 W M,2014,02,17,06,00,15,44392,41896,357.82,40.1,11.304,22.960,1010,39.8,40.4,11.7
2014/02/17 05:58:18.928 W M,2014,02,17,06,00,17,44392,41901,357.71,40.1,11.332,23.000,1010,39.7,40.4,11.7
2014/02/17 05:58:20.529 W M,2014,02,17,06,00,19,44392,41901,357.62,40.1,11.332,23.000,1010,39.8,40.4,11.7
2014/02/17 05:58:22.142 W M,2014,02,17,06,00,20,44392,41900,357.61,40.1,11.332,23.000,1010,39.8,40.4,11.7
2014/02/17 05:58:23.730 W M,2014,02,17,06,00,22,44392,41905,357.37,40.1,11.332,23.000,1010,39.7,40.5,11.7
2014/02/17 05:58:25.331 W M,2014,02,17,06,00,23,44392,41906,357.17,40.1,11.209,23.040,1010,39.8,40.4,11.7
2014/02/17 05:58:26.932 W M,2014,02,17,06,00,25,44392,41909,356.88,40.1,11.209,23.040,1010,39.8,40.4,11.7
2014/02/17 05:58:26.980 A M,2014,02,17,05,53,37,44392,41735,382.03,40.1,7.885,21.440,1020,39.8,40.5,11.7
2014/02/17 05:58:27.022 A M,2014,02,17,05,53,38,44392,41733,382.11,40.1,7.885,21.440,1020,39.8,40.4,11.7
2014/02/17 05:58:27.063 A M,2014,02,17,05,53,40,44392,41733,382.18,40.1,7.885,21.440,1020,39.8,40.4,11.7
2014/02/17 05:58:27.105 A M,2014,02,17,05,53,42,44392,41736,382.10,40.1,7.885,21.440,1020,39.8,40.5,11.7
2014/02/17 05:58:27.147 A M,2014,02,17,05,53,43,44392,41734,382.11,40.1,7.885,21.440,1020,39.8,40.5,11.7
2014/02/17 05:58:27.188 A M,2014,02,17,05,53,45,44392,41734,382.12,40.1,7.885,21.440,1020,39.8,40.4,11.7
2014/02/17 05:58:27.230 A M,2014,02,17,05,53,46,44392,41732,382.20,40.1,7.885,21.440,1020,39.7,40.5,11.7
2014/02/17 05:58:27.271 A M,2014,02,17,05,53,48,44392,41738,382.02,40.1,7.885,21.440,1020,39.8,40.5,11.7
2014/02/17 05:58:27.313 A M,2014,02,17,05,53,50,44392,41729,382.28,40.1,7.885,21.440,1020,39.8,40.5,11.7
2014/02/17 06:58:14.440 W M,2014,02,17,07,00,12,44392,41903,356.32,40.1,11.332,23.000,1011,39.7,40.4,11.7
2014/02/17 06:58:15.659 W M,2014,02,17,07,00,14,44392,41904,356.34,40.1,11.304,22.960,1011,39.8,40.4,11.7
2014/08/10 01:35:01.744 [pco2a:DLOGP4]:Instrument Stopped [Power Off]
2014/08/10 02:00:03.912 [pco2a:DLOGP4]:Instrument Started [Power On]
2014/02/17 06:58:17.259 W M,2014,02,17,07,00,15,44392,41902,356.43,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 06:58:18.859 W M,2014,02,17,07,00,17,44392,41900,356.59,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 06:58:20.460 W M,2014,02,17,07,00,19,44392,41904,356.55,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 06:58:22.061 W M,2014,02,17,07,00,20,44392,41903,356.54,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 06:58:23.661 W M,2014,02,17,07,00,22,44392,41905,356.45,40.1,11.361,23.040,1011,39.8,40.5,11.7
2014/02/17 06:58:25.275 W M,2014,02,17,07,00,23,44392,41908,356.26,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 06:58:26.867 W M,2014,02,17,07,00,25,44392,41909,356.06,40.1,11.361,23.040,1011,39.7,40.4,11.7
2014/02/17 06:58:26.911 A M,2014,02,17,06,53,37,44392,41733,381.88,40.1,7.741,21.440,1021,39.8,40.5,11.7
2014/02/17 06:58:26.953 A M,2014,02,17,06,53,38,44392,41731,382.01,40.1,7.741,21.440,1021,39.8,40.5,11.7
2014/02/17 06:58:26.995 A M,2014,02,17,06,53,40,44392,41732,382.04,40.1,7.598,21.440,1021,39.7,40.4,11.7
2014/08/10 01:35:01.744 [pco2a:DLOGP4]:Instrument Stopped [Power Off]
2014/02/17 06:58:27.037 A M,2014,02,17,06,53,42,44392,41736,381.92,40.1,7.598,21.440,1021,39.8,40.4,11.7
2014/02/17 06:58:27.078 A M,2014,02,17,06,53,43,44392,41736,381.79,40.1,7.598,21.440,1021,39.8,40.4,11.7
2014/02/17 06:58:27.119 A M,2014,02,17,06,53,45,44392,41731,381.94,40.1,7.617,21.480,1021,39.8,40.5,11.7
2014/02/17 06:58:27.161 A M,2014,02,17,06,53,46,44392,41729,382.19,40.1,7.598,21.440,1020,39.7,40.5,11.7
2014/02/17 06:58:27.202 A M,2014,02,17,06,53,48,44392,41736,382.05,40.1,7.617,21.480,1020,39.7,40.5,11.7
2014/02/17 06:58:27.244 A M,2014,02,17,06,53,50,44392,41739,381.79,40.1,7.598,21.440,1021,39.8,40.6,11.7
2014/02/17 07:58:14.363 W M,2014,02,17,08,00,12,44392,41908,356.20,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 07:58:15.589 W M,2014,02,17,08,00,14,44392,41904,356.27,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 07:58:17.203 W M,2014,02,17,08,00,15,44392,41904,356.32,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 07:58:18.803 W M,2014,02,17,08,00,17,44392,41903,356.41,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 07:58:20.404 W M,2014,02,17,08,00,19,44392,41901,356.56,40.1,11.332,23.000,1011,39.8,40.4,11.7
2014/02/17 07:58:22.027 W M,2014,02,17,08,00,20,44392,41906,356.45,40.1,11.181,23.000,1011,39.8,40.5,11.7
2014/02/17 07:58:23.611 W M,2014,02,17,08,00,22,44392,41907,356.33,40.1,11.361,23.040,1011,39.8,40.4,11.7
2014/02/17 07:58:25.193 W M,2014,02,17,08,00,23,44392,41908,356.20,40.1,11.181,23.000,1011,39.7,40.4,11.7
2014/02/17 07:58:26.807 W M,2014,02,17,08,00,25,44392,41909,356.05,40.1,11.361,23.040,1011,39.8,40.4,11.7
2014/02/17 07:58:26.855 A M,2014,02,17,07,53,37,44392,41735,381.70,40.1,7.598,21.440,1021,39.8,40.5,11.7
2014/02/17 07:58:26.897 A M,2014,02,17,07,53,38,44392,41734,381.65,40.1,7.598,21.440,1021,39.7,40.4,11.7
2014/02/17 07:58:26.938 A M,2014,02,17,07,53,40,44392,41729,381.83,40.1,7.598,21.440,1021,39.8,40.5,11.7
2014/02/17 07:58:26.980 A M,2014,02,17,07,53,42,44392,41734,381.75,40.1,7.598,21.440,1021,39.8,40.5,11.7
2014/02/17 07:58:27.022 A M,2014,02,17,07,53,43,44392,41734,381.69,40.1,7.598,21.440,1021,39.8,40.5,11.7
2014/02/17 07:58:27.063 A M,2014,02,17,07,53,45,44392,41733,381.67,40.1,7.598,21.440,1021,39.8,40.6,11.7
2014/02/17 07:58:27.105 A M,2014,02,17,07,53,46,44392,41732,381.70,40.1,7.598,21.440,1021,39.7,40.5,11.7
2014/02/17 07:58:27.146 A M,2014,02,17,07,53,48,44392,41732,381.72,40.2,7.598,21.440,1021,39.9,40.6,11.7
2014/02/17 07:58:27.188 A M,2014,02,17,07,53,50,44392,41733,381.69,40.1,7.617,21.480,1021,39.8,40.5,11.7
2014/02/17 08:58:14.289 W M,2014,02,17,09,00,12,44392,41903,356.25,40.1,11.181,23.000,1012,39.8,40.5,11.7
2014/02/17 08:58:15.520 W M,2014,02,17,09,00,14,44392,41905,356.09,40.1,11.181,23.000,1012,39.8,40.5,11.7
2014/02/17 08:58:17.121 W M,2014,02,17,09,00,15,44392,41906,355.93,40.1,11.209,23.040,1012,39.9,40.3,11.7
2014/02/17 08:58:18.735 W M,2014,02,17,09,00,17,44392,41902,355.97,40.1,11.209,23.040,1012,39.8,40.5,11.7
2014/02/17 08:58:20.322 W M,2014,02,17,09,00,19,44392,41904,355.93,40.1,11.209,23.040,1012,39.8,40.5,11.7
2014/02/17 08:58:21.923 W M,2014,02,17,09,00,20,44392,41904,355.88,40.1,11.209,23.040,1012,39.7,40.4,11.7
2014/02/17 08:58:23.536 W M,2014,02,17,09,00,22,44392,41906,355.76,40.1,11.209,23.040,1012,39.8,40.4,11.7
2014/02/17 08:58:25.124 W M,2014,02,17,09,00,23,44392,41909,355.55,40.1,11.209,23.040,1012,39.8,40.4,11.7
2014/02/17 08:58:26.725 W M,2014,02,17,09,00,25,44392,41907,355.47,40.1,11.209,23.040,1012,39.8,40.5,11.7
2014/02/17 08:58:26.773 A M,2014,02,17,08,53,37,44392,41737,380.98,40.1,7.598,21.440,1023,39.8,40.4,11.7
2014/02/17 08:58:26.815 A M,2014,02,17,08,53,38,44392,41735,380.88,40.1,7.598,21.440,1023,39.8,40.5,11.7
2014/02/17 08:58:26.857 A M,2014,02,17,08,53,40,44392,41735,380.83,40.2,7.454,21.440,1023,39.8,40.6,11.7
2014/02/17 08:58:26.898 A M,2014,02,17,08,53,42,44392,41736,380.73,40.2,7.598,21.440,1023,39.8,40.5,11.7
2014/02/17 08:58:26.940 A M,2014,02,17,08,53,43,44392,41730,380.93,40.2,7.454,21.440,1023,39.8,40.6,11.7
2014/02/17 08:58:26.983 A M,2014,02,17,08,53,45,44392,41730,381.11,40.2,7.473,21.480,1022,39.7,40.5,11.7
2014/02/17 08:58:27.024 A M,2014,02,17,08,53,46,44392,41731,381.21,40.1,7.473,21.480,1022,39.8,40.4,11.7
2014/02/17 08:58:27.065 A M,2014,02,17,08,53,48,44392,41726,381.50,40.1,7.328,21.480,1022,39.7,40.5,11.7
2014/02/17 08:58:27.106 A M,2014,02,17,08,53,50,44392,41730,381.57,40.1,7.328,21.480,1022,39.8,40.5,11.7
2014/02/17 09:58:14.220 W M,2014,02,17,10,00,12,44392,41891,356.92,40.1,11.153,22.960,1012,39.8,40.4,11.7
2014/02/17 09:58:15.451 W M,2014,02,17,10,00,14,44392,41896,356.98,40.1,11.153,22.960,1012,39.7,40.5,11.7
2014/02/17 09:58:17.052 W M,2014,02,17,10,00,15,44392,41893,357.15,40.1,11.153,22.960,1012,39.8,40.4,11.7
2014/02/17 09:58:18.652 W M,2014,02,17,10,00,17,44392,41896,357.14,40.1,11.181,23.000,1012,39.8,40.4,11.7
2014/02/17 09:58:20.265 W M,2014,02,17,10,00,19,44392,41898,357.06,40.1,11.181,23.000,1012,39.8,40.5,11.7
2014/02/17 09:58:21.854 W M,2014,02,17,10,00,20,44392,41900,356.91,40.1,11.153,22.960,1012,39.8,40.4,11.7
2014/02/17 09:58:23.454 W M,2014,02,17,10,00,22,44392,41900,356.81,40.1,11.181,23.000,1012,39.7,40.4,11.7
2014/02/17 09:58:25.055 W M,2014,02,17,10,00,23,44392,41900,356.72,40.1,11.181,23.000,1012,39.7,40.4,11.7
2014/02/17 09:58:26.657 W M,2014,02,17,10,00,25,44392,41901,356.61,40.1,11.181,23.000,1012,39.8,40.4,11.7
2014/02/17 09:58:26.705 A M,2014,02,17,09,53,37,44392,41730,381.07,40.1,7.291,21.400,1024,39.8,40.4,11.7
2014/02/17 09:58:26.746 A M,2014,02,17,09,53,38,44392,41727,381.19,40.1,7.291,21.400,1024,39.8,40.5,11.7
2014/02/17 09:58:26.787 A M,2014,02,17,09,53,40,44392,41729,381.22,40.1,7.310,21.440,1023,39.8,40.5,11.7
2014/02/17 09:58:26.829 A M,2014,02,17,09,53,42,44392,41732,381.12,40.1,7.291,21.400,1023,39.7,40.4,11.7
2014/02/17 09:58:26.871 A M,2014,02,17,09,53,43,44392,41731,381.05,40.1,7.291,21.400,1024,39.7,40.5,11.7
2014/02/17 09:58:26.912 A M,2014,02,17,09,53,45,44392,41733,380.93,40.1,7.310,21.440,1024,39.8,40.5,11.7
2014/02/17 09:58:26.954 A M,2014,02,17,09,53,46,44392,41732,380.86,40.1,7.310,21.440,1024,39.8,40.5,11.7
2014/02/17 09:58:26.995 A M,2014,02,17,09,53,48,44392,41728,380.98,40.1,7.310,21.440,1024,39.8,40.5,11.7
2014/02/17 09:58:27.037 A M,2014,02,17,09,53,50,44392,41728,381.10,40.1,7.310,21.440,1023,39.8,40.5,11.7
2014/02/17 10:58:14.151 W M,2014,02,17,11,00,12,44392,41895,355.82,40.1,11.153,22.960,1013,39.8,40.4,11.7
2014/02/17 10:58:15.383 W M,2014,02,17,11,00,14,44392,41899,355.85,40.1,11.153,22.960,1014,39.8,40.4,11.7
2014/02/17 10:58:17.000 W M,2014,02,17,11,00,15,44392,41906,355.57,40.1,11.153,22.960,1014,39.8,40.4,11.7
2014/02/17 10:58:18.584 W M,2014,02,17,11,00,17,44392,41898,355.71,40.1,11.153,22.960,1013,39.8,40.4,11.7
2014/02/17 10:58:20.185 W M,2014,02,17,11,00,19,44392,41903,355.59,40.1,11.153,22.960,1014,39.8,40.4,11.7
2014/02/17 10:58:21.786 W M,2014,02,17,11,00,20,44392,41900,355.64,40.1,11.153,22.960,1013,39.8,40.4,11.7
2014/02/17 10:58:23.399 W M,2014,02,17,11,00,22,44392,41901,355.63,40.1,11.153,22.960,1014,39.8,40.5,11.7
2014/02/17 10:58:24.987 W M,2014,02,17,11,00,23,44392,41906,355.41,40.1,11.153,22.960,1013,39.7,40.4,11.7
2014/02/17 10:58:26.587 W M,2014,02,17,11,00,25,44392,41906,355.24,40.1,11.153,22.960,1013,39.8,40.4,11.7
2014/02/17 10:58:26.636 A M,2014,02,17,10,53,37,44392,41731,380.59,40.1,7.272,21.360,1024,39.9,40.6,11.7
2014/02/17 10:58:26.677 A M,2014,02,17,10,53,38,44392,41729,380.60,40.1,7.272,21.360,1025,39.8,40.5,11.7
2014/02/17 10:58:26.719 A M,2014,02,17,10,53,40,44392,41727,380.73,40.1,7.272,21.360,1025,39.8,40.5,11.7
2014/02/17 10:58:26.761 A M,2014,02,17,10,53,42,44392,41726,380.85,40.1,7.272,21.360,1025,39.7,40.5,11.7
2014/02/17 10:58:26.802 A M,2014,02,17,10,53,43,44392,41724,381.04,40.1,7.272,21.360,1025,39.8,40.4,11.7
2014/02/17 10:58:26.844 A M,2014,02,17,10,53,45,44392,41724,381.25,40.1,7.291,21.400,1024,39.8,40.5,11.7
2014/02/17 10:58:26.885 A M,2014,02,17,10,53,46,44392,41725,381.31,40.1,7.146,21.400,1025,39.8,40.5,11.7
2014/02/17 10:58:26.927 A M,2014,02,17,10,53,48,44392,41725,381.36,40.1,7.146,21.400,1024,39.8,40.5,11.7
2014/02/17 10:58:26.969 A M,2014,02,17,10,53,50,44392,41727,381.30,40.1,7.165,21.440,1025,39.8,40.4,11.7
