
 subsite  | node  | sensor       | bin        | method    | time                  | deployment | internal_timestamp | port_timestamp        | preferred_timestamp | quality_flag | conductivity | date_time_string | dcl_controller_timestamp | pressure | temp
----------+-------+--------------+------------+-----------+-----------------------+------------+--------------------+-----------------------+---------------------+--------------+--------------+------------------+--------------------------+----------+---------
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626296221.9110002518 |          1 |         3626296217 | 3626296221.9110002518 |      port_timestamp |           ok |      3.39615 |             null |                     null |    1.136 | 11.8759
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626299829.3260002136 |          1 |         3626299824 | 3626299829.3260002136 |      port_timestamp |           ok |       3.3867 |             null |                     null |    1.096 | 11.7871
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626303422.8099999428 |          1 |         3626303418 | 3626303422.8099999428 |      port_timestamp |           ok |      3.37536 |             null |                     null |    1.224 |  11.701
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626307029.9180002213 |          1 |         3626307025 | 3626307029.9180002213 |      port_timestamp |           ok |      3.37494 |             null |                     null |    1.047 | 11.6688
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626310621.2720003128 |          1 |         3626310616 | 3626310621.2720003128 |      port_timestamp |           ok |      3.36872 |             null |                     null |    1.304 | 11.5903
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626314229.4530000687 |          1 |         3626314224 | 3626314229.4530000687 |      port_timestamp |           ok |      3.36545 |             null |                     null |     1.05 | 11.5464
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626317823.0570001602 |          1 |         3626317818 | 3626317823.0570001602 |      port_timestamp |           ok |      3.36079 |             null |                     null |    1.632 | 11.4899
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626321423.9200000763 |          1 |         3626321419 | 3626321423.9200000763 |      port_timestamp |           ok |      3.33245 |             null |                     null |    1.265 | 11.4895
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626325023.4759998322 |          1 |         3626325018 | 3626325023.4759998322 |      port_timestamp |           ok |       3.3089 |             null |                     null |    1.357 |  11.343
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered |  3626328622.263999939 |          1 |         3626328617 |  3626328622.263999939 |      port_timestamp |           ok |      3.29986 |             null |                     null |    1.618 |  11.295
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626332229.4969997406 |          1 |         3626332224 | 3626332229.4969997406 |      port_timestamp |           ok |      3.29082 |             null |                     null |    1.138 | 11.1403
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626335827.5939998627 |          1 |         3626335822 | 3626335827.5939998627 |      port_timestamp |           ok |      3.32095 |             null |                     null |    1.052 | 11.2627
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626339422.0739998817 |          1 |         3626339417 | 3626339422.0739998817 |      port_timestamp |           ok |      3.32285 |             null |                     null |    3.848 | 11.2116
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626343022.4409999847 |          1 |         3626343017 | 3626343022.4409999847 |      port_timestamp |           ok |      3.31861 |             null |                     null |    2.241 | 11.1723
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626346622.2620000839 |          1 |         3626346617 | 3626346622.2620000839 |      port_timestamp |           ok |      3.29633 |             null |                     null |    2.397 | 11.1013
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered |  3626350222.486000061 |          1 |         3626350217 |  3626350222.486000061 |      port_timestamp |           ok |      3.28592 |             null |                     null |    2.398 | 11.0341
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626353825.9390001297 |          1 |         3626353821 | 3626353825.9390001297 |      port_timestamp |           ok |        3.274 |             null |                     null |    1.086 | 10.9082
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626357424.1789999008 |          1 |         3626357419 | 3626357424.1789999008 |      port_timestamp |           ok |      3.27407 |             null |                     null |   47.401 | 10.8634
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626361024.2080001831 |          1 |         3626361019 | 3626361024.2080001831 |      port_timestamp |           ok |      3.27275 |             null |                     null |   53.921 | 10.8888
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered |  3626364622.513999939 |          1 |         3626364617 |  3626364622.513999939 |      port_timestamp |           ok |      3.25213 |             null |                     null |   54.157 | 10.8395
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered |  3626368223.388999939 |          1 |         3626368218 |  3626368223.388999939 |      port_timestamp |           ok |      3.25238 |             null |                     null |   15.311 | 10.9188
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626371821.7150001526 |          1 |         3626371817 | 3626371821.7150001526 |      port_timestamp |           ok |      3.25184 |             null |                     null |   55.247 | 10.9795
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626375423.8800001144 |          1 |         3626375419 | 3626375423.8800001144 |      port_timestamp |           ok |      3.24866 |             null |                     null |   40.661 | 10.8724
 CE06ISSM | SBD17 | 06-CTDBPC000 | 3626294400 | recovered | 3626379022.1669998169 |          1 |         3626379017 | 3626379022.1669998169 |      port_timestamp |           ok |      3.24225 |             null |                     null |   15.275 | 10.7593

(24 rows)
