SATFHR,SUNA Serial    Number , SN:1056
SATFHR,Application      Name , SUNA-V2
SATFHR,Firmware      Version , 2.5.1
SATFHR,App Build        Date , Feb  5 2015, 10:10:30
SATFHR,Operating        Mode , Continuous
SATFHR,Calibration      File , SNA1056C.cal
SATFHR,Spec Integration Time , 275
SATFHR,Wavelength Fit  Range , 217.00 <-> 240.00
SATFHR,Fitted Concentrations , 3
SATFHR,Baseline        Model , 1
SATFHR,Br Temp  Compensation , Off
SATFHR,Bromide Term in Model , will be FIT (to absorbance data)
SATFHR,Absorbance     Cutoff , 1.300000
SATFHR,Zeiss Coefficient Vals, 1.890690e+02, 7.932160e-01, 1.067800e-04, -3.039660e-07
SATSLF1056,2018071,0.544660,6.21,0.0870,0.0128,0.0133,0.00,21213,746,1,768,766,766,771,767,776,771,775,776,773,779,785,782,791,787,783,797,803,813,832,901,1008,1232,1614,2208,3074,4245,5774,7613,9772,12216,14886,17785,20892,24200,27661,31255,34897,38461,41871,44908,47315,49023,49847,49754,48928,47391,45517,43513,41584,39783,38305,37094,36208,35625,35309,35249,35422,35812,36450,37270,38282,39526,40894,42374,43930,45422,46845,48086,48999,49477,49532,49008,47958,46454,44526,42369,40088,37798,35593,33528,31643,29933,28473,27177,26056,25120,24365,23731,23271,22948,22771,22704,22772,22968,23294,23728,24269,24928,25658,26456,27271,28080,28813,29477,29948,30293,30416,30324,30036,29528,28858,28087,27200,26302,25400,24487,23627,22845,22106,21494,20930,20469,20083,19824,19605,19398,19417,19422,19507,19628,19800,20036,20293,20603,20946,21352,21768,22246,22712,23214,23747,24297,24851,25411,25955,26473,26984,27402,27778,28068,28298,28418,28485,28417,28166,28045,27715,27344,26891,26365,25819,25261,24690,24101,23544,22952,22417,21855,21315,20785,20237,19697,19185,18692,18233,17809,17396,17022,16691,16399,16116,15867,15621,15402,15190,14975,14801,14615,14446,14277,14135,13995,13892,13807,13727,13679,13630,13584,13578,13569,13571,13594,13614,13650,13694,13730,13780,13837,13890,13929,13980,14006,14021,14040,14037,14026,14005,13977,13937,13887,13804,13703,13539,13339,13120,12897,12683,12486,12296,12098,11931,11768,11605,11452,11314,11166,11012,10815,10596,10388,10196,10021,9865,9725,9590,9484,9384,9286,9211,9160,9099,9055,8948,8706,8137,9.8,9.7,9.8,179836,1.4,11.8,12.0,5.0,616,12.83,19.83,-12.4304,5.584820,0.000114,,,,,154
