
 subsite  | node  | sensor       | bin        | method    | time                  | deployment | internal_timestamp | port_timestamp        | preferred_timestamp | quality_flag | date_string | dcl_controller_timestamp | measurement_wavelength_beta | measurement_wavelength_cdom | measurement_wavelength_chl | raw_internal_temp | raw_signal_beta | raw_signal_cdom | raw_signal_chl | time_string
----------+-------+--------------+------------+-----------+-----------------------+------------+--------------------+-----------------------+---------------------+--------------+-------------+--------------------------+-----------------------------+-----------------------------+----------------------------+-------------------+-----------------+-----------------+----------------+-------------
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626296221.9110002518 |          1 |         3626296217 | 3626296221.9110002518 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626299829.3260002136 |          1 |         3626299824 | 3626299829.3260002136 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |            1926 |              88 |            124 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626303422.8099999428 |          1 |         3626303418 | 3626303422.8099999428 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626307029.9180002213 |          1 |         3626307025 | 3626307029.9180002213 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |            1902 |              87 |            125 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626310621.2720003128 |          1 |         3626310616 | 3626310621.2720003128 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626314229.4530000687 |          1 |         3626314224 | 3626314229.4530000687 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |            1782 |              86 |            125 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626317823.0570001602 |          1 |         3626317818 | 3626317823.0570001602 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626321423.9200000763 |          1 |         3626321419 | 3626321423.9200000763 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626325023.4759998322 |          1 |         3626325018 | 3626325023.4759998322 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered |  3626328622.263999939 |          1 |         3626328617 |  3626328622.263999939 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626332229.4969997406 |          1 |         3626332224 | 3626332229.4969997406 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |            1036 |              86 |            126 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626335827.5939998627 |          1 |         3626335822 | 3626335827.5939998627 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |            1273 |              89 |            121 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626339422.0739998817 |          1 |         3626339417 | 3626339422.0739998817 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626343022.4409999847 |          1 |         3626343017 | 3626343022.4409999847 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626346622.2620000839 |          1 |         3626346617 | 3626346622.2620000839 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered |  3626350222.486000061 |          1 |         3626350217 |  3626350222.486000061 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626353825.9390001297 |          1 |         3626353821 | 3626353825.9390001297 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |             977 |              85 |            125 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626357424.1789999008 |          1 |         3626357419 | 3626357424.1789999008 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626361024.2080001831 |          1 |         3626361019 | 3626361024.2080001831 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered |  3626364622.513999939 |          1 |         3626364617 |  3626364622.513999939 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered |  3626368223.388999939 |          1 |         3626368218 |  3626368223.388999939 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626371821.7150001526 |          1 |         3626371817 | 3626371821.7150001526 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626375423.8800001144 |          1 |         3626375419 | 3626375423.8800001144 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null
 CE06ISSM | SBD17 | 06-FLORTD000 | 3626294400 | recovered | 3626379022.1669998169 |          1 |         3626379017 | 3626379022.1669998169 |      port_timestamp |           ok |        null |                     null |                        null |                        null |                       null |              null |               0 |               0 |              0 |        null

(24 rows)
